,公司名稱,產業類別,公司代號,員工福利平均數(仟元/人),員工薪資平均數(仟元/人),非擔任主管職務之全時員工薪資平均數(仟元/人),非擔任主管之全時員工薪資中位數(仟元/人),管理職女性主管占比,職業災害人數及比率-人數,職業災害人數及比率-比率,用水量(公噸),用水密集度-密集度(公噸/單位),公司年度召開法說會次數(次),使用率(再生能源/總能源),範疇一-排放量(噸CO2e),範疇二-排放量(噸CO2e),範疇三-排放量(噸CO2e),溫室氣體排放密集度-密集度(噸CO2e/單位),董事席次(含獨立董事)(席),獨立董事席次(席),女性董事席次及比率-席,女性董事席次及比率-比率,董事出席董事會出席率,董監事進修時數符合進修要點比率,有害廢棄物量-數據(公噸),非有害廢棄物量-數據(公噸),總重量(有害+非有害)-數據(公噸),廢棄物密集度-密集度(公噸/單位),E,S,G,ESG,ESG_ByPR
925,第一保,金融保險業,2852,21,24,18,84,12,72,93,96,99,3,42,66,81,99,78,33,30,78,78,36,42,9,75,63,54,1,1,1,1,55
926,統一證,金融保險業,2855,99,99,99,27,24,90,96,75,33,72,60,75,75,81,27,12,78,0,0,63,45,6,72,60,27,1,1,1,1,56
927,三商壽,金融保險業,2867,3,3,6,93,87,75,63,42,81,42,24,93,78,96,45,63,33,45,33,45,3,48,9,87,72,1,1,1,1,51
928,華南金,金融保險業,2880,66,63,66,33,78,9,33,12,3,39,72,45,33,15,39,9,81,9,21,24,48,51,30,36,75,1,1,1,1,40
929,富邦金,金融保險業,2881,24,21,75,36,51,6,39,3,48,57,75,3,6,27,48,24,99,27,57,9,78,54,12,9,81,1,1,1,1,39
930,國泰金,金融保險業,2882,15,15,63,42,75,0,60,0,42,90,18,0,3,3,57,36,63,69,75,0,93,57,42,3,0,1,1,1,1,37
931,凱基金,金融保險業,2883,78,81,84,30,30,96,18,21,45,87,93,30,24,33,63,75,39,81,69,15,90,60,18,24,69,1,1,1,1,54
932,玉山金,金融保險業,2884,39,42,30,48,45,21,54,18,66,93,3,27,21,24,60,42,96,51,45,84,99,63,0,15,93,1,1,1,1,47
933,元大金,金融保險業,2885,96,96,93,6,72,18,48,30,96,81,6,33,18,42,9,78,84,84,90,75,87,66,6,18,48,1,1,1,1,55
934,兆豐金,金融保險業,2886,87,75,78,24,81,3,24,27,15,24,9,9,36,21,72,15,93,6,3,93,84,69,51,51,90,1,1,1,1,46
935,台新金,金融保險業,2887,54,54,60,57,81,81,81,45,51,84,33,36,30,9,36,87,51,60,51,30,81,72,45,12,36,1,1,1,1,53
936,新光金,金融保險業,2888,27,27,42,63,57,33,72,6,27,96,84,12,12,39,96,15,54,57,81,72,51,75,24,0,24,1,1,1,1,46
937,國票金,金融保險業,2889,81,87,72,66,6,99,99,81,54,33,66,51,54,48,54,27,75,54,48,54,54,78,66,66,9,1,1,1,1,59
938,永豐金,金融保險業,2890,60,66,69,39,33,12,42,36,30,99,87,42,39,36,30,90,60,66,54,57,72,81,21,21,42,1,1,1,1,51
939,中信金,金融保險業,2891,90,93,87,12,48,15,57,9,6,60,69,6,9,0,90,93,72,90,93,87,69,84,39,6,39,1,1,1,1,53
940,第一金,金融保險業,2892,72,69,57,21,96,36,66,24,12,63,0,21,27,75,66,15,87,3,6,21,66,87,15,33,78,1,1,1,1,45
941,王道銀行,金融保險業,2897,69,78,48,60,66,39,15,69,39,45,21,60,60,57,15,21,57,18,30,42,63,90,60,57,15,1,1,1,1,48
942,上海商銀,金融保險業,5876,57,51,54,18,18,30,36,60,69,9,99,48,48,18,12,81,48,93,84,96,60,93,33,27,87,1,1,1,1,53
943,合庫金,金融保險業,5880,75,72,81,9,54,51,75,15,63,66,81,15,15,12,51,18,69,15,36,6,57,96,36,30,96,1,1,1,1,48
944,群益證,金融保險業,6005,48,60,45,75,93,42,45,99,93,69,63,90,51,66,84,54,45,99,99,12,96,27,69,72,63,1,1,1,1,66
945,群益期,金融保險業,6024,36,33,39,78,21,66,21,84,75,0,57,96,96,72,99,99,3,48,12,99,0,0,93,96,60,1,1,1,1,55
947,一零四,數位雲端,3130,66,66,99,33,33,99,99,99,99,66,99,99,99,99,99,99,99,66,66,66,66,99,99,99,99,1,1,1,1,84
948,浪凡,數位雲端,6165,99,99,33,99,99,66,66,66,66,33,66,66,66,66,66,66,66,99,33,33,99,66,66,66,66,1,1,1,1,69
949,富邦媒,數位雲端,8454,33,33,66,66,66,33,33,33,33,99,33,33,33,33,33,33,33,33,99,99,33,33,33,33,33,1,1,1,1,45
950,上緯投控,綠能環保,3708,81,81,54,54,72,99,99,81,81,90,99,63,63,90,45,90,99,99,99,63,81,18,99,72,54,1,1,1,1,77
951,鋼聯,綠能環保,6581,63,63,63,18,45,90,90,27,90,72,54,18,36,27,54,18,90,54,54,36,90,9,9,9,45,1,1,1,1,49
952,基士德-KY,綠能環保,6641,18,18,27,81,90,36,27,90,36,81,9,99,90,99,81,81,81,45,18,99,72,45,90,81,90,1,1,1,1,63
953,森崴能源,綠能環保,6806,90,90,90,27,54,81,81,99,9,63,90,90,99,81,18,72,72,36,36,54,99,36,81,99,99,1,1,1,1,70
954,日友,綠能環保,8341,72,72,81,36,36,9,9,9,27,54,72,27,18,18,9,63,63,90,90,90,63,90,27,54,63,1,1,1,1,50
955,可寧衛,綠能環保,8422,54,54,72,45,9,27,18,36,99,99,45,54,81,54,90,99,54,81,81,81,54,81,18,18,9,1,1,1,1,57
956,昶昕,綠能環保,8438,45,45,45,63,99,18,36,63,72,18,36,81,27,72,72,36,45,9,9,72,45,54,63,63,81,1,1,1,1,51
957,山林水,綠能環保,8473,9,9,9,90,18,72,72,54,54,45,18,45,54,45,36,27,36,27,45,9,36,72,54,45,27,1,1,1,1,40
958,台境*,綠能環保,8476,36,36,36,72,63,63,63,45,45,9,63,36,45,36,27,54,27,18,27,18,27,63,45,36,18,1,1,1,1,40
959,中聯資源,綠能環保,9930,99,99,99,9,27,54,54,18,18,36,81,9,9,9,99,9,18,72,72,27,18,99,36,27,36,1,1,1,1,45
960,佳龍,綠能環保,9955,27,27,18,99,81,45,45,72,63,27,27,72,72,63,63,45,9,63,63,45,9,27,72,90,72,1,1,1,1,52
