,公司代號,公司名稱,產業類別,直接(範疇一)溫室氣體排放量(公噸CO₂e),能源間接(範疇二)溫室氣體排放量(公噸CO₂e),其他間接(範疇三)溫室氣體排放量(公噸CO₂e),溫室氣體排放密集度,再生能源使用率,用水量(公噸(t)),用水密集度,有害廢棄物(公噸(t)),非有害廢棄物(公噸(t)),總重量(有害+非有害)(公噸(t)),廢棄物密集度,員工福利平均數(仟元/人),員工薪資平均數(仟元/人),非擔任主管職務之全時員工薪資平均數(仟元/人),非擔任主管職務之全時員工薪資中位數(仟元/人),管理職女性主管占比,職業災害人數,職業災害比率,火災件數,火災死傷人數,火災比率(死傷人數/員工總人數),董事會席次(席),獨立董事席次(席),女性董事比率,董事出席董事會出席率,公司年度召開法說會次數(次),ESG,E,S,G,ESG_ByPR
593,3432,台端,電子零組件業,99.0,97.0,92.0,87.0,53.0,86.0,76.0,91.0,95.0,95.0,89.0,70.0,71.0,39.0,41.0,99.0,89,89.0,81,80,80.0,9,10,91.0,84.0,10,56.0,34.0,70.0,63.0,73
594,3437,榮創,光電業,71.0,75.0,87.0,71.0,89.0,77.0,65.0,83.0,81.0,87.0,92.0,49.0,44.0,51.0,49.0,78.0,45,39.0,42,41,41.0,46,95,86.0,57.0,40,64.0,69.0,53.0,68.0,65
595,3443,創意,半導體業,38.0,52.0,24.0,38.0,66.0,61.0,46.0,71.0,90.0,85.0,15.0,97.0,97.0,96.0,97.0,50.0,50,38.0,28,27,27.0,84,95,80.0,28.0,99,79.0,55.0,83.0,94.0,61
596,3447,展達,通信網路業,75.0,59.0,25.0,55.0,93.0,51.0,39.0,65.0,63.0,69.0,73.0,71.0,69.0,89.0,91.0,41.0,91,87.0,63,59,59.0,15,41,83.0,99.0,41,63.0,42.0,63.0,67.0,64
597,3450,聯鈞,半導體業,50.0,53.0,71.0,58.0,21.0,51.0,38.0,94.0,52.0,59.0,50.0,19.0,15.0,18.0,18.0,87.0,85,85.0,29,28,28.0,27,24,76.0,91.0,27,61.0,68.0,50.0,63.0,48
598,3454,晶睿,光電業,81.0,92.0,91.0,93.0,97.0,80.0,34.0,98.0,91.0,93.0,33.0,92.0,89.0,87.0,90.0,82.0,94,95.0,43,42,42.0,81,47,82.0,95.0,81,74.0,60.0,83.0,78.0,78
599,3481,群創,光電業,32.0,31.0,32.0,46.0,57.0,32.0,45.0,31.0,32.0,32.0,67.0,71.0,70.0,80.0,77.0,58.0,36,69.0,32,43,43.0,74,98,83.0,71.0,99,66.0,68.0,40.0,85.0,55
600,3494,誠研,電腦及週邊設備業,83.0,63.0,45.0,1.0,13.0,79.0,83.0,89.0,49.0,49.0,45.0,9.0,7.0,0.0,0.0,0.0,85,87.0,93,93,93.0,7,9,61.0,0.0,1,65.0,63.0,65.0,66.0,44
601,3501,維熹,電子零組件業,51.0,52.0,62.0,32.0,73.0,47.0,55.0,80.0,76.0,83.0,80.0,21.0,22.0,9.0,1.0,98.0,38,19.0,82,81,81.0,71,61,88.0,83.0,11,61.0,34.0,90.0,59.0,56
602,3504,揚明光,光電業,56.0,60.0,73.0,66.0,90.0,73.0,64.0,79.0,75.0,80.0,89.0,54.0,54.0,68.0,55.0,65.0,55,49.0,44,44,44.0,33,46,92.0,96.0,82,61.0,53.0,50.0,76.0,65
603,3515,華擎,電腦及週邊設備業,41.0,73.0,27.0,85.0,59.0,75.0,13.0,63.0,73.0,81.0,63.0,89.0,89.0,95.0,97.0,69.0,83,85.0,91,91,91.0,19,3,57.0,85.0,75,57.0,43.0,50.0,74.0,68
604,3518,柏騰,其他電子業,31.0,33.0,33.0,41.0,91.0,37.0,29.0,35.0,35.0,35.0,33.0,69.0,65.0,61.0,71.0,79.0,81,89.0,61,61,61.0,57,47,63.0,19.0,75,42.0,25.0,38.0,58.0,54
605,3528,安馳,電子通路業,74.0,79.0,59.0,89.0,59.0,84.0,69.0,69.0,54.0,54.0,74.0,29.0,29.0,64.0,64.0,79.0,74,74.0,64,64,64.0,54,64,49.0,64.0,14,56.0,25.0,70.0,58.0,62
606,3530,晶相光,半導體業,93.0,97.0,99.0,17.0,20.0,93.0,88.0,90.0,93.0,98.0,79.0,75.0,75.0,68.0,63.0,21.0,98,98.0,30,29,29.0,35,88,91.0,51.0,41,56.0,28.0,63.0,73.0,68
607,3532,台勝科,半導體業,26.0,24.0,15.0,15.0,19.0,32.0,54.0,66.0,20.0,23.0,56.0,46.0,46.0,46.0,48.0,28.0,97,97.0,31,30,30.0,93,23,79.0,50.0,54,60.0,44.0,55.0,77.0,44
608,3533,嘉澤,電子零組件業,27.0,24.0,27.0,69.0,64.0,18.0,41.0,32.0,7.0,12.0,13.0,96.0,96.0,96.0,95.0,53.0,88,88.0,83,82,82.0,8,11,91.0,7.0,95,75.0,64.0,78.0,83.0,54
609,3535,晶彩科,光電業,75.0,34.0,37.0,48.0,49.0,91.0,83.0,94.0,96.0,96.0,86.0,76.0,75.0,81.0,84.0,45.0,68,41.0,45,45,45.0,89,94,77.0,97.0,83,67.0,60.0,78.0,63.0,71
610,3543,州巧,光電業,54.0,62.0,74.0,72.0,39.0,99.0,94.0,66.0,67.0,71.0,85.0,60.0,61.0,64.0,63.0,40.0,43,70.0,46,46,46.0,88,93,77.0,64.0,38,47.0,25.0,45.0,64.0,65
611,3545,敦泰,半導體業,32.0,77.0,25.0,26.0,18.0,91.0,97.0,92.0,87.0,84.0,95.0,67.0,68.0,74.0,72.0,47.0,96,96.0,32,31,31.0,48,93,83.0,35.0,76,62.0,35.0,60.0,84.0,64
612,3550,聯穎,電子零組件業,39.0,67.0,38.0,65.0,81.0,44.0,47.0,52.0,33.0,44.0,34.0,38.0,38.0,60.0,54.0,75.0,87,87.0,84,83,83.0,7,12,85.0,82.0,12,53.0,25.0,68.0,64.0,55
613,3557,嘉威,居家生活,72.0,9.0,81.0,9.0,18.0,9.0,9.0,72.0,90.0,90.0,99.0,99.0,99.0,81.0,81.0,90.0,27,81.0,90,90,90.0,27,9,81.0,45.0,45,68.0,40.0,78.0,73.0,61
614,3563,牧德,光電業,92.0,99.0,75.0,92.0,41.0,93.0,87.0,62.0,74.0,68.0,44.0,90.0,88.0,88.0,89.0,68.0,56,64.0,65,64,64.0,87,44,77.0,67.0,37,61.0,73.0,40.0,69.0,72
615,3576,聯合再生,光電業,53.0,49.0,86.0,64.0,52.0,49.0,61.0,41.0,49.0,50.0,72.0,59.0,56.0,60.0,50.0,96.0,52,53.0,49,40,40.0,97,43,77.0,47.0,85,57.0,47.0,58.0,64.0,59
616,3583,辛耘,半導體業,40.0,51.0,36.0,43.0,85.0,39.0,40.0,52.0,40.0,48.0,51.0,43.0,44.0,43.0,44.0,70.0,31,20.0,33,32,32.0,80,22,88.0,16.0,60,66.0,60.0,68.0,69.0,46
617,3588,通嘉,半導體業,70.0,64.0,74.0,62.0,17.0,76.0,62.0,73.0,85.0,83.0,83.0,65.0,65.0,64.0,69.0,53.0,51,25.0,56,55,55.0,25,77,76.0,68.0,32,54.0,48.0,48.0,63.0,61
618,3591,艾笛森,光電業,77.0,95.0,85.0,89.0,34.0,92.0,82.0,82.0,88.0,90.0,90.0,82.0,82.0,67.0,54.0,93.0,73,73.0,99,65,65.0,83,89,88.0,65.0,97,67.0,48.0,68.0,82.0,80
619,3592,瑞鼎,半導體業,66.0,74.0,45.0,94.0,77.0,65.0,58.0,51.0,88.0,69.0,88.0,91.0,90.0,92.0,91.0,34.0,46,39.0,36,35,35.0,24,21,85.0,60.0,69,55.0,37.0,53.0,71.0,62
620,3593,力銘,電子零組件業,36.0,64.0,16.0,62.0,83.0,45.0,48.0,49.0,38.0,45.0,37.0,43.0,39.0,18.0,28.0,36.0,86,86.0,85,84,84.0,83,66,81.0,14.0,13,49.0,25.0,65.0,56.0,53
621,3596,智易,通信網路業,33.0,25.0,19.0,81.0,97.0,25.0,81.0,27.0,27.0,29.0,71.0,99.0,99.0,99.0,99.0,51.0,93,89.0,97,81,81.0,79,33,77.0,23.0,77,69.0,72.0,55.0,79.0,65
622,3605,宏致,電子零組件業,77.0,76.0,76.0,72.0,12.0,66.0,98.0,85.0,86.0,89.0,85.0,34.0,33.0,43.0,32.0,76.0,24,2.0,86,85,85.0,7,13,84.0,70.0,14,65.0,69.0,58.0,69.0,58
623,3607,谷崧,電子零組件業,32.0,34.0,60.0,48.0,50.0,71.0,16.0,79.0,84.0,84.0,32.0,27.0,20.0,15.0,7.0,59.0,30,3.0,87,86,86.0,70,14,75.0,95.0,15,51.0,25.0,63.0,63.0,49
624,3617,碩天,其他電子業,73.0,75.0,83.0,87.0,67.0,67.0,75.0,83.0,65.0,67.0,77.0,83.0,83.0,85.0,87.0,87.0,83,91.0,63,63,63.0,37,39,87.0,45.0,79,66.0,37.0,93.0,67.0,73
625,3622,洋華,光電業,44.0,93.0,76.0,69.0,33.0,94.0,86.0,78.0,82.0,85.0,87.0,89.0,92.0,85.0,85.0,88.0,98,80.0,84,75,75.0,86,50,93.0,51.0,35,57.0,33.0,65.0,68.0,77
626,3645,達邁,電子零組件業,11.0,36.0,61.0,6.0,29.0,33.0,85.0,77.0,10.0,17.0,1.0,24.0,23.0,24.0,39.0,42.0,85,85.0,78,87,87.0,69,15,99.0,57.0,16,55.0,43.0,55.0,64.0,46
627,3652,精聯,電腦及週邊設備業,61.0,81.0,41.0,67.0,57.0,69.0,51.0,87.0,79.0,77.0,0.0,0.0,0.0,15.0,13.0,31.0,19,0.0,89,89,89.0,87,79,59.0,1.0,1,54.0,48.0,50.0,62.0,48
628,3653,健策,電子零組件業,63.0,35.0,84.0,53.0,25.0,13.0,19.0,27.0,41.0,35.0,45.0,54.0,60.0,52.0,43.0,56.0,26,26.0,88,88,88.0,91,35,78.0,1.0,27,59.0,58.0,65.0,55.0,48
629,3661,世芯-KY,半導體業,90.0,94.0,65.0,99.0,58.0,87.0,99.0,99.0,91.0,89.0,71.0,72.0,72.0,77.0,73.0,79.0,68,68.0,57,56,56.0,37,45,76.0,99.0,74,56.0,34.0,60.0,71.0,75
630,3665,貿聯-KY,其他電子業,21.0,23.0,51.0,61.0,97.0,25.0,49.0,23.0,23.0,23.0,27.0,33.0,33.0,25.0,33.0,95.0,19,37.0,97,97,97.0,49,41,77.0,89.0,95,72.0,53.0,63.0,93.0,52
631,3669,圓展,通信網路業,83.0,65.0,37.0,17.0,29.0,71.0,57.0,63.0,59.0,61.0,57.0,45.0,47.0,57.0,65.0,53.0,95,91.0,95,97,97.0,51,89,71.0,91.0,71,69.0,57.0,65.0,74.0,66
632,3673,TPK-KY,光電業,40.0,37.0,34.0,81.0,87.0,35.0,96.0,48.0,34.0,36.0,97.0,62.0,62.0,46.0,57.0,69.0,44,93.0,98,98,98.0,85,41,77.0,77.0,87,66.0,69.0,58.0,69.0,66
633,3679,新至陞,電子零組件業,74.0,32.0,68.0,22.0,18.0,31.0,21.0,37.0,52.0,50.0,44.0,88.0,88.0,37.0,45.0,91.0,41,46.0,90,89,89.0,68,36,88.0,45.0,36,70.0,62.0,73.0,73.0,55
634,3686,達能,半導體業,98.0,99.0,98.0,63.0,61.0,98.0,94.0,97.0,94.0,94.0,92.0,53.0,53.0,37.0,19.0,58.0,94,94.0,69,79,79.0,17,20,94.0,18.0,28,72.0,85.0,70.0,63.0,69
635,3694,海華,通信網路業,69.0,37.0,99.0,59.0,37.0,29.0,23.0,39.0,51.0,55.0,93.0,83.0,79.0,75.0,81.0,25.0,23,23.0,93,95,95.0,21,35,83.0,43.0,35,60.0,58.0,58.0,63.0,57
636,3701,大眾控,電腦及週邊設備業,23.0,5.0,1.0,43.0,35.0,9.0,43.0,15.0,23.0,19.0,55.0,77.0,73.0,31.0,29.0,7.0,33,37.0,87,87,87.0,35,77,57.0,0.0,9,50.0,25.0,65.0,58.0,38
637,3702,大聯大,電子通路業,24.0,24.0,9.0,74.0,24.0,14.0,14.0,74.0,9.0,9.0,4.0,74.0,79.0,89.0,99.0,69.0,79,79.0,69,69,69.0,69,69,59.0,59.0,89,65.0,46.0,55.0,84.0,54
638,3703,欣陸,建材營造,0.0,0.0,19.0,35.0,99.0,9.0,33.0,0.0,0.0,0.0,15.0,87.0,81.0,45.0,45.0,45.0,1,13.0,0,73,73.0,39,41,99.0,89.0,99,76.0,69.0,68.0,88.0,40
639,3704,合勤控,通信網路業,37.0,43.0,23.0,95.0,87.0,95.0,95.0,53.0,37.0,39.0,65.0,85.0,89.0,81.0,79.0,73.0,45,25.0,91,93,93.0,53,13,79.0,41.0,69,71.0,44.0,68.0,78.0,65
640,3705,永信,生技醫療業,15.0,15.0,13.0,29.0,35.0,17.0,37.0,41.0,35.0,47.0,49.0,87.0,95.0,65.0,67.0,77.0,17,27.0,29,27,27.0,53,17,63.0,73.0,57,63.0,25.0,73.0,72.0,43
641,3706,神達,電腦及週邊設備業,3.0,1.0,0.0,5.0,27.0,0.0,15.0,11.0,5.0,9.0,17.0,0.0,0.0,45.0,57.0,55.0,17,9.0,85,85,85.0,71,3,57.0,33.0,45,68.0,66.0,63.0,75.0,28
642,3708,上緯投控,綠能環保,45.0,45.0,51.0,75.0,33.0,45.0,21.0,33.0,39.0,39.0,21.0,99.0,99.0,45.0,21.0,81.0,45,9.0,99,99,99.0,69,99,57.0,81.0,63,70.0,53.0,73.0,75.0,58
643,3711,日月光投控,半導體業,17.0,14.0,13.0,92.0,98.0,14.0,80.0,15.0,14.0,14.0,18.0,94.0,92.0,38.0,38.0,89.0,16,34.0,15,81,81.0,98,19,77.0,30.0,96,88.0,91.0,93.0,83.0,50
644,3712,永崴投控,電腦及週邊設備業,93.0,95.0,99.0,93.0,0.0,97.0,93.0,27.0,19.0,23.0,25.0,69.0,79.0,49.0,35.0,81.0,27,21.0,83,83,83.0,41,0,73.0,87.0,77,71.0,73.0,63.0,75.0,60
645,3714,富采,光電業,34.0,36.0,35.0,45.0,51.0,48.0,71.0,33.0,48.0,35.0,63.0,80.0,81.0,82.0,76.0,66.0,40,65.0,97,97,97.0,84,97,89.0,87.0,95,61.0,38.0,53.0,86.0,67
646,3715,定穎投控,電子零組件業,9.0,11.0,23.0,17.0,65.0,6.0,2.0,7.0,16.0,8.0,2.0,83.0,87.0,80.0,85.0,31.0,84,83.0,91,90,90.0,7,90,85.0,86.0,90,68.0,54.0,72.0,75.0,51
647,4104,佳醫,生技醫療業,75.0,97.0,89.0,85.0,75.0,95.0,79.0,75.0,55.0,63.0,69.0,65.0,75.0,79.0,83.0,83.0,65,63.0,27,25,25.0,55,59,49.0,53.0,59,69.0,62.0,75.0,66.0,66
648,4106,雃博,生技醫療業,89.0,89.0,75.0,87.0,77.0,91.0,67.0,77.0,61.0,69.0,93.0,35.0,35.0,55.0,47.0,61.0,23,13.0,25,23,23.0,59,99,61.0,91.0,65,56.0,48.0,48.0,68.0,61
649,4108,懷特,生技醫療業,69.0,63.0,45.0,45.0,79.0,73.0,17.0,79.0,91.0,95.0,17.0,55.0,65.0,29.0,19.0,77.0,57,57.0,23,21,21.0,93,71,71.0,49.0,21,70.0,73.0,75.0,64.0,54
650,4119,旭富,生技醫療業,29.0,35.0,11.0,11.0,11.0,15.0,83.0,15.0,15.0,15.0,89.0,67.0,77.0,63.0,75.0,41.0,69,67.0,21,19,19.0,21,37,67.0,57.0,77,70.0,38.0,80.0,77.0,43
651,4133,亞諾法,生技醫療業,57.0,67.0,83.0,93.0,97.0,81.0,35.0,81.0,71.0,21.0,41.0,25.0,25.0,25.0,29.0,97.0,71,85.0,19,17,17.0,35,15,95.0,23.0,23,71.0,63.0,80.0,65.0,51
652,4137,麗豐-KY,生技醫療業,41.0,61.0,47.0,81.0,81.0,77.0,77.0,83.0,99.0,11.0,63.0,91.0,47.0,35.0,59.0,65.0,73,97.0,17,15,15.0,47,73,93.0,27.0,85,65.0,53.0,58.0,78.0,60
653,4142,國光生,生技醫療業,21.0,23.0,31.0,97.0,29.0,25.0,25.0,33.0,29.0,43.0,35.0,27.0,27.0,21.0,31.0,57.0,33,51.0,55,53,53.0,91,19,73.0,11.0,25,55.0,55.0,53.0,57.0,39
654,4148,全宇生技-KY,生技醫療業,49.0,47.0,61.0,35.0,43.0,57.0,55.0,61.0,27.0,41.0,87.0,39.0,41.0,87.0,55.0,81.0,25,23.0,35,13,13.0,63,75,99.0,95.0,27,52.0,25.0,53.0,64.0,51
655,4155,訊映,生技醫療業,73.0,75.0,93.0,91.0,93.0,61.0,63.0,99.0,69.0,79.0,57.0,23.0,23.0,19.0,13.0,35.0,99,99.0,57,55,55.0,11,69,97.0,33.0,37,67.0,25.0,88.0,67.0,61
656,4164,承業醫,生技醫療業,83.0,77.0,79.0,83.0,85.0,89.0,75.0,85.0,83.0,93.0,95.0,79.0,89.0,83.0,95.0,25.0,27,17.0,81,59,59.0,25,23,53.0,87.0,73,62.0,58.0,48.0,78.0,69
657,4190,佐登-KY,生技醫療業,91.0,91.0,59.0,61.0,87.0,47.0,91.0,87.0,45.0,55.0,43.0,93.0,51.0,39.0,57.0,33.0,31,93.0,97,97,97.0,81,79,59.0,93.0,29,52.0,30.0,58.0,58.0,69
658,4306,炎洲,塑膠工業,74.0,49.0,94.0,49.0,94.0,89.0,64.0,59.0,34.0,34.0,64.0,4.0,4.0,4.0,9.0,69.0,0,14.0,0,0,0.0,14,4,84.0,99.0,54,68.0,75.0,63.0,64.0,41
659,4414,如興,紡織纖維,41.0,61.0,53.0,65.0,97.0,41.0,49.0,25.0,35.0,31.0,45.0,97.0,97.0,97.0,97.0,85.0,21,43.0,69,69,69.0,45,63,91.0,75.0,69,66.0,68.0,78.0,57.0,63
660,4426,利勤,紡織纖維,49.0,83.0,77.0,19.0,51.0,99.0,71.0,61.0,95.0,99.0,29.0,23.0,25.0,33.0,39.0,95.0,29,25.0,67,67,67.0,23,61,81.0,23.0,67,62.0,57.0,85.0,49.0,56
661,4438,廣越,紡織纖維,71.0,81.0,65.0,91.0,53.0,77.0,69.0,55.0,49.0,61.0,27.0,83.0,83.0,91.0,91.0,97.0,83,73.0,65,65,65.0,29,59,63.0,95.0,59,54.0,29.0,80.0,54.0,69
662,4439,冠星-KY,紡織纖維,37.0,63.0,67.0,55.0,99.0,39.0,35.0,23.0,51.0,39.0,41.0,71.0,69.0,65.0,65.0,83.0,25,27.0,61,61,61.0,27,55,63.0,57.0,57,69.0,75.0,65.0,67.0,54
663,4440,宜新實業,紡織纖維,83.0,67.0,99.0,53.0,25.0,75.0,57.0,77.0,77.0,83.0,77.0,53.0,59.0,23.0,27.0,27.0,65,63.0,59,19,19.0,55,99,73.0,99.0,19,56.0,51.0,55.0,60.0,59
664,4526,東台,電機機械,69.0,63.0,57.0,75.0,73.0,99.0,99.0,81.0,77.0,75.0,85.0,45.0,41.0,53.0,65.0,29.0,23,19.0,89,89,89.0,97,65,65.0,75.0,37,62.0,63.0,58.0,65.0,67
665,4532,瑞智,電機機械,35.0,51.0,67.0,59.0,83.0,53.0,63.0,83.0,43.0,45.0,69.0,85.0,85.0,85.0,85.0,27.0,81,87.0,87,87,87.0,61,43,73.0,5.0,59,56.0,46.0,63.0,60.0,65
666,4536,拓凱,運動休閒,69.0,33.0,27.0,63.0,27.0,45.0,33.0,33.0,51.0,51.0,33.0,81.0,63.0,33.0,21.0,45.0,75,45.0,33,33,33.0,75,75,45.0,57.0,39,65.0,53.0,60.0,72.0,47
667,4540,全球傳動,電機機械,57.0,39.0,73.0,47.0,27.0,57.0,87.0,85.0,31.0,33.0,31.0,15.0,15.0,17.0,25.0,55.0,31,41.0,85,85,85.0,9,51,63.0,55.0,77,55.0,43.0,60.0,61.0,49
668,4545,銘鈺,電子零組件業,53.0,72.0,78.0,29.0,1.0,74.0,6.0,55.0,56.0,59.0,24.0,16.0,21.0,17.0,13.0,86.0,32,15.0,92,91,91.0,7,38,75.0,31.0,38,64.0,58.0,65.0,68.0,45
669,4551,智伸科,汽車工業,39.0,0.0,0.0,0.0,0.0,12.0,18.0,0.0,24.0,18.0,24.0,78.0,81.0,84.0,84.0,87.0,63,63.0,63,63,63.0,21,72,84.0,3.0,99,70.0,52.0,75.0,79.0,44
670,4552,力達-KY,電機機械,77.0,79.0,55.0,51.0,75.0,27.0,39.0,87.0,63.0,67.0,11.0,51.0,53.0,57.0,51.0,57.0,67,79.0,83,83,83.0,11,53,75.0,21.0,47,51.0,29.0,63.0,59.0,58
671,4555,氣立,電機機械,97.0,87.0,81.0,71.0,63.0,45.0,51.0,89.0,99.0,97.0,93.0,19.0,19.0,13.0,15.0,71.0,79,77.0,81,81,81.0,13,85,63.0,89.0,49,51.0,32.0,68.0,54.0,66
672,4557,永新-KY,汽車工業,96.0,90.0,93.0,45.0,87.0,96.0,60.0,54.0,81.0,87.0,0.0,54.0,42.0,60.0,48.0,81.0,60,60.0,60,60,60.0,66,51,39.0,90.0,0,47.0,25.0,48.0,63.0,62
673,4560,強信-KY,電機機械,53.0,73.0,49.0,7.0,17.0,49.0,53.0,91.0,73.0,71.0,59.0,73.0,73.0,69.0,73.0,37.0,77,75.0,79,77,77.0,15,83,75.0,23.0,51,49.0,25.0,53.0,64.0,60
674,4562,穎漢,電機機械,79.0,91.0,83.0,79.0,57.0,79.0,69.0,93.0,85.0,83.0,57.0,23.0,25.0,27.0,29.0,91.0,61,47.0,77,57,57.0,63,79,63.0,85.0,55,54.0,38.0,65.0,58.0,65
675,4564,元翎,電機機械,13.0,37.0,35.0,9.0,97.0,47.0,49.0,31.0,71.0,99.0,61.0,9.0,7.0,15.0,21.0,65.0,73,73.0,75,75,75.0,65,77,93.0,47.0,57,56.0,50.0,45.0,69.0,53
676,4566,時碩工業,電機機械,47.0,31.0,69.0,49.0,55.0,71.0,61.0,95.0,47.0,49.0,41.0,67.0,67.0,65.0,61.0,61.0,41,23.0,73,73,73.0,21,75,89.0,97.0,95,65.0,37.0,78.0,77.0,61
677,4569,六方科-KY,汽車工業,72.0,48.0,51.0,18.0,36.0,24.0,0.0,9.0,72.0,48.0,36.0,12.0,12.0,3.0,0.0,90.0,3,15.0,57,57,57.0,60,48,63.0,24.0,57,49.0,25.0,63.0,57.5,37
678,4571,鈞興-KY,電機機械,75.0,77.0,59.0,45.0,77.0,37.0,11.0,25.0,49.0,41.0,53.0,53.0,55.0,55.0,49.0,69.0,13,15.0,71,71,71.0,23,61,63.0,33.0,85,55.0,33.0,53.0,74.0,51
679,4572,駐龍,電機機械,31.0,23.0,23.0,25.0,35.0,25.0,15.0,13.0,19.0,19.0,19.0,41.0,45.0,43.0,35.0,73.0,9,43.0,69,69,69.0,25,59,89.0,59.0,53,66.0,53.0,75.0,68.0,40
680,4576,大銀微系統,電機機械,51.0,57.0,75.0,53.0,91.0,65.0,43.0,49.0,57.0,57.0,55.0,75.0,75.0,81.0,75.0,47.0,45,7.0,67,67,67.0,67,57,71.0,63.0,67,69.0,69.0,60.0,75.0,61
681,4581,光隆精密-KY,汽車工業,63.0,75.0,48.0,51.0,90.0,57.0,24.0,96.0,90.0,93.0,81.0,9.0,9.0,0.0,0.0,48.0,51,51.0,54,54,54.0,24,45,84.0,93.0,54,61.0,63.0,58.0,64.0,54
682,4583,台灣精銳,電機機械,87.0,33.0,43.0,41.0,95.0,43.0,17.0,39.0,51.0,53.0,51.0,39.0,43.0,51.0,43.0,85.0,35,27.0,65,65,65.0,27,55,75.0,53.0,45,66.0,64.0,68.0,67.0,51
683,4588,玖鼎電力,其他電子業,85.0,83.0,97.0,71.0,25.0,81.0,59.0,85.0,81.0,73.0,65.0,45.0,47.0,37.0,27.0,85.0,87,93.0,95,95,95.0,95,65,67.0,49.0,33,55.0,45.0,50.0,66.0,70
684,4720,德淵,化學工業,79.0,87.0,75.0,87.0,11.0,67.0,51.0,95.0,91.0,91.0,87.0,55.0,55.0,31.0,43.0,83.0,39,27.0,75,75,75.0,83,83,55.0,23.0,59,70.0,68.0,68.0,74.0,65
685,4722,國精化,化學工業,51.0,67.0,99.0,55.0,59.0,43.0,47.0,19.0,3.0,3.0,75.0,39.0,31.0,43.0,55.0,19.0,91,95.0,79,79,79.0,55,35,67.0,59.0,43,57.0,61.0,58.0,53.0,53
686,4736,泰博,生技醫療業,87.0,83.0,57.0,63.0,89.0,41.0,45.0,47.0,51.0,59.0,65.0,21.0,21.0,27.0,27.0,89.0,77,91.0,95,95,95.0,29,81,49.0,19.0,31,64.0,33.0,78.0,66.0,59
687,4737,華廣,生技醫療業,51.0,41.0,41.0,43.0,57.0,69.0,15.0,27.0,93.0,75.0,15.0,11.0,11.0,11.0,15.0,49.0,19,53.0,93,93,93.0,69,83,87.0,67.0,33,59.0,48.0,60.0,63.0,51
688,4739,康普,化學工業,55.0,35.0,0.0,51.0,19.0,0.0,83.0,35.0,19.0,23.0,23.0,19.0,15.0,51.0,31.0,47.0,0,7.0,83,83,83.0,59,87,83.0,75.0,63,65.0,51.0,75.0,73.0,43
689,4746,台耀,生技醫療業,13.0,11.0,25.0,15.0,41.0,11.0,23.0,19.0,19.0,29.0,27.0,59.0,67.0,75.0,93.0,59.0,17,11.0,11,91,91.0,71,85,75.0,99.0,83,56.0,55.0,53.0,60.0,47
690,4755,三福化,化學工業,71.0,31.0,63.0,7.0,23.0,0.0,0.0,3.0,75.0,43.0,31.0,51.0,47.0,67.0,71.0,0.0,43,47.0,87,87,87.0,63,43,43.0,83.0,47,68.0,67.0,70.0,66.0,47
691,4763,材料-KY,化學工業,7.0,11.0,27.0,3.0,31.0,0.0,3.0,11.0,31.0,35.0,51.0,87.0,87.0,87.0,87.0,3.0,0,11.0,91,91,91.0,19,91,43.0,87.0,79,51.0,43.0,45.0,68.0,45
692,4764,雙鍵,化學工業,75.0,79.0,87.0,67.0,27.0,59.0,43.0,51.0,79.0,79.0,79.0,11.0,11.0,7.0,7.0,99.0,63,75.0,95,95,95.0,7,51,71.0,51.0,55,57.0,35.0,75.0,69.0,58
693,4766,南寶,化學工業,59.0,47.0,19.0,63.0,75.0,47.0,91.0,7.0,51.0,31.0,27.0,59.0,63.0,59.0,59.0,27.0,11,23.0,3,0,0.0,7,55,71.0,55.0,95,68.0,66.0,60.0,81.0,42
694,4770,上品,化學工業,87.0,63.0,67.0,79.0,0.0,19.0,95.0,79.0,99.0,99.0,0.0,67.0,71.0,71.0,51.0,59.0,3,0.0,0,0,0.0,71,71,59.0,99.0,99,60.0,70.0,35.0,72.0,54
695,4771,望隼,生技醫療業,67.0,39.0,39.0,27.0,91.0,49.0,99.0,49.0,21.0,35.0,99.0,41.0,45.0,31.0,37.0,23.0,43,33.0,91,89,89.0,33,33,55.0,45.0,75,51.0,29.5,51.5,61.5,53
696,4807,日成-KY,貿易百貨,33.0,51.0,9.0,45.0,63.0,45.0,57.0,0.0,93.0,93.0,87.0,51.0,39.0,45.0,33.0,81.0,69,51.0,81,81,81.0,33,21,69.0,99.0,51,59.0,36.0,65.0,59.0,56
697,4904,遠傳,通信網路業,17.0,15.0,33.0,25.0,57.0,19.0,77.0,13.0,41.0,27.0,79.0,57.0,57.0,63.0,67.0,77.0,79,95.0,13,91,91.0,93,37,73.0,65.0,95,78.0,68.0,70.0,87.0,56
698,4906,正文,通信網路業,21.0,21.0,43.0,47.0,39.0,27.0,59.0,23.0,29.0,31.0,55.0,77.0,83.0,85.0,87.0,59.0,43,33.0,89,89,89.0,81,39,77.0,57.0,37,61.0,36.0,63.0,65.0,55
699,4912,聯德控股-KY,電子零組件業,61.0,74.0,6.0,98.0,55.0,60.0,94.0,74.0,53.0,57.0,99.0,74.0,74.0,48.0,44.0,80.0,83,68.0,93,92,92.0,66,98,75.0,23.0,56,51.0,63.0,25.0,62.0,69
